library_ID,collection_date,depth,lat_lon,source_material_id,title,sra_accession,biosample_accession,bioproject_accession,collection_method,size_frac,design_description,geo_loc_name,samp_collect_device,samp_mat_process,samp_size,samp_store_temp
QMIC2038_18S_QU39_3,2017-04-11,100,50.0307 N 125.0992 W,QMIC2038,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364821,SAMN44770547,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2039_18S_QU39_3,2017-04-11,260,50.0307 N 125.0992 W,QMIC2039,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364820,SAMN44770548,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2045_18S_QU39_3,2017-04-20,0,50.0307 N 125.0992 W,QMIC2045,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364819,SAMN44770549,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2046_18S_QU39_3,2017-04-20,5,50.0307 N 125.0992 W,QMIC2046,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364818,SAMN44770550,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2047_18S_QU39_3,2017-04-20,30,50.0307 N 125.0992 W,QMIC2047,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364817,SAMN44770551,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2048_18S_QU39_3,2017-04-20,100,50.0307 N 125.0992 W,QMIC2048,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364816,SAMN44770552,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2049_18S_QU39_3,2017-04-20,260,50.0307 N 125.0992 W,QMIC2049,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364815,SAMN44770553,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2055_18S_QU39_3,2017-04-24,0,50.0307 N 125.0992 W,QMIC2055,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364813,SAMN44770554,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2056_18S_QU39_3,2017-04-24,5,50.0307 N 125.0992 W,QMIC2056,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31365001,SAMN44770555,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2057_18S_QU39_3,2017-04-24,30,50.0307 N 125.0992 W,QMIC2057,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31365000,SAMN44770556,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2058_18S_QU39_3,2017-04-24,100,50.0307 N 125.0992 W,QMIC2058,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364999,SAMN44770557,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2059_18S_QU39_3,2017-04-24,260,50.0307 N 125.0992 W,QMIC2059,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364998,SAMN44770558,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2065_18S_QU39_3,2017-05-02,0,50.0307 N 125.0992 W,QMIC2065,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364997,SAMN44770559,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2066_18S_QU39_3,2017-05-02,5,50.0307 N 125.0992 W,QMIC2066,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364996,SAMN44770560,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2067_18S_QU39_3,2017-05-02,30,50.0307 N 125.0992 W,QMIC2067,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364995,SAMN44770561,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2068_18S_QU39_3,2017-05-02,100,50.0307 N 125.0992 W,QMIC2068,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364994,SAMN44770562,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2069_18S_QU39_3,2017-05-02,260,50.0307 N 125.0992 W,QMIC2069,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364993,SAMN44770563,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2075_18S_QU39_3,2017-05-08,0,50.0307 N 125.0992 W,QMIC2075,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364991,SAMN44770564,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2076_18S_QU39_3,2017-05-08,5,50.0307 N 125.0992 W,QMIC2076,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364990,SAMN44770565,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2077_18S_QU39_3,2017-05-08,30,50.0307 N 125.0992 W,QMIC2077,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364989,SAMN44770566,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2078_18S_QU39_3,2017-05-08,100,50.0307 N 125.0992 W,QMIC2078,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364988,SAMN44770567,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2079_18S_QU39_3,2017-05-08,260,50.0307 N 125.0992 W,QMIC2079,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364987,SAMN44770568,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2085_18S_QU39_3,2017-05-17,0,50.0307 N 125.0992 W,QMIC2085,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364986,SAMN44770569,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2086_18S_QU39_3,2017-05-17,5,50.0307 N 125.0992 W,QMIC2086,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364985,SAMN44770570,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2087_18S_QU39_3,2017-05-17,30,50.0307 N 125.0992 W,QMIC2087,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364984,SAMN44770571,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2088_18S_QU39_3,2017-05-17,100,50.0307 N 125.0992 W,QMIC2088,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364983,SAMN44770572,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,1900 ml,-80
QMIC2089_18S_QU39_3,2017-05-17,260,50.0307 N 125.0992 W,QMIC2089,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364982,SAMN44770573,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2095_18S_QU39_3,2017-05-29,0,50.0307 N 125.0992 W,QMIC2095,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364980,SAMN44770574,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2096_18S_QU39_3,2017-05-29,5,50.0307 N 125.0992 W,QMIC2096,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364979,SAMN44770575,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2097_18S_QU39_3,2017-05-29,30,50.0307 N 125.0992 W,QMIC2097,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364978,SAMN44770576,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,1900 ml,-80
QMIC2098_18S_QU39_3,2017-05-29,100,50.0307 N 125.0992 W,QMIC2098,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364977,SAMN44770577,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2099_18S_QU39_3,2017-05-29,260,50.0307 N 125.0992 W,QMIC2099,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364976,SAMN44770578,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2115_18S_QU39_3,2017-06-12,0,50.0307 N 125.0992 W,QMIC2115,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364975,SAMN44770584,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2116_18S_QU39_3,2017-06-12,5,50.0307 N 125.0992 W,QMIC2116,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364973,SAMN44770585,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2117_18S_QU39_3,2017-06-12,30,50.0307 N 125.0992 W,QMIC2117,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364865,SAMN44770586,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2118_18S_QU39_3,2017-06-12,100,50.0307 N 125.0992 W,QMIC2118,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364864,SAMN44770587,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2119_18S_QU39_3,2017-06-12,260,50.0307 N 125.0992 W,QMIC2119,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364863,SAMN44770588,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2125_18S_QU39_3,2017-06-19,0,50.0307 N 125.0992 W,QMIC2125,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364861,SAMN44770589,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2126_18S_QU39_3,2017-06-19,5,50.0307 N 125.0992 W,QMIC2126,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364860,SAMN44770590,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2127_18S_QU39_3,2017-06-19,30,50.0307 N 125.0992 W,QMIC2127,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364859,SAMN44770591,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2128_18S_QU39_3,2017-06-19,100,50.0307 N 125.0992 W,QMIC2128,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364858,SAMN44770592,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2129_18S_QU39_3,2017-06-19,260,50.0307 N 125.0992 W,QMIC2129,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364857,SAMN44770593,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2135_18S_QU39_3,2017-06-29,0,50.0307 N 125.0992 W,QMIC2135,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364856,SAMN44770594,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
